Subject,Stimulus,code,End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y, Amplitude [F],Position X AOI,Position Y AOI, Velocity  Average [F/s],Velocity  Peak [F/s],Peak Velocity at [%],Eye L/R,Number
,,,,,,,,,,,,209.7,427.4,,,,,
,,,,,,,,,,,,427.6,427.9,,,,,
,,,,,,,,,,,,215.8,422.7,,,,,
,,,,,,,,,,,,468.8,425.3,,,,,
,,,,,,,,,,,,796.1,397,,,,,
,,,,,,,,,,,,447.3,416.2,,,,,
,,,,,,,,,,,,619.6,401.1,,,,,
,,,,,,,,,,,,462.1,423.7,,,,,
,,,,,,,,,,,,1007.7,443.8,,,,,
,,,,,,,,,,,,1005.2,460.5,,,,,
,,,,,,,,,,,,452.4,402.7,,,,,
,,,,,,,,,,,,292.7,385.1,,,,,
,,,,,,,,,,,,663.9,396.7,,,,,
,,,,,,,,,,,,668.4,349.6,,,,,
,,,,,,,,,,,,663.9,396.7,,,,,
,,,,,,,,,,,,668.4,349.6,,,,,
,,,,,,,,,,,,292.7,385.1,,,,,
,,,,,,,,,,,,456.1,433.4,,,,,
,,,,,,,,,,,,287.6,442.1,,,,,
,,,,,,,,,,,,445.5,410.2,,,,,
,,,,,,,,,,,,308.7,382.5,,,,,
,,,,,,,,,,,,911.4,498.5,,,,,
,,,,,,,,,,,,308.7,382.5,,,,,
,,,,,,,,,,,,459.4,421.4,,,,,
,,,,,,,,,,,,621.3,392.3,,,,,
,,,,,,,,,,,,445.6,418.3,,,,,
,,,,,,,,,,,,217.4,420.6,,,,,
,,,,,,,,,,,,464.9,420.2,,,,,
,,,,,,,,,,,,233.1,388.3,,,,,
,,,,,,,,,,,,628,400.2,,,,,
,,,,,,,,,,,,494.1,452.5,,,,,
,,,,,,,,,,,,629,442.5,,,,,
,,,,,,,,,,,,486.7,250.1,,,,,
,,,,,,,,,,,,489.3,295.3,,,,,
,,,,,,,,,,,,477.6,435.4,,,,,
,,,,,,,,,,,,468.6,416.1,,,,,
,,,,,,,,,,,,885.7,447,,,,,
,,,,,,,,,,,,911.4,455.9,,,,,
,,,,,,,,,,,,455.6,428.8,,,,,
,,,,,,,,,,,,327,427.7,,,,,
,,,,,,,,,,,,327,427.7,,,,,
,,,,,,,,,,,,445.9,411.3,,,,,
,,,,,,,,,,,,156.7,448.7,,,,,
,,,,,,,,,,,,461.3,404.8,,,,,
,,,,,,,,,,,,457.9,417.7,,,,,
,,,,,,,,,,,,807.2,447.2,,,,,
,,,,,,,,,,,,809.7,428.7,,,,,
,,,,,,,,,,,,435.7,392.8,,,,,
,,,,,,,,,,,,161.4,426.5,,,,,
,,,,,,,,,,,,615.3,383.2,,,,,
,,,,,,,,,,,,450,395.3,,,,,
,,,,,,,,,,,,278,424.7,,,,,
,,,,,,,,,,,,260.6,441,,,,,
,,,,,,,,,,,,278,424.7,,,,,
,,,,,,,,,,,,486.9,415.3,,,,,
,,,,,,,,,,,,332.3,417,,,,,
,,,,,,,,,,,,332.3,417,,,,,
,,,,,,,,,,,,682.2,386.5,,,,,
,,,,,,,,,,,,682.2,386.5,,,,,
,,,,,,,,,,,,512.4,379.9,,,,,
,,,,,,,,,,,,679.9,421.8,,,,,
,,,,,,,,,,,,679.9,421.8,,,,,
,,,,,,,,,,,,511.8,394.7,,,,,
,,,,,,,,,,,,515.3,384.5,,,,,
,,,,,,,,,,,,691.3,383.8,,,,,
,,,,,,,,,,,,691.3,383.8,,,,,
,,,,,,,,,,,,513.8,381.3,,,,,
,,,,,,,,,,,,684.3,400.3,,,,,
,,,,,,,,,,,,746.7,386.6,,,,,
,,,,,,,,,,,,684.3,400.3,,,,,
,,,,,,,,,,,,746.7,386.6,,,,,
,,,,,,,,,,,,348.6,399.5,,,,,
,,,,,,,,,,,,516,391.9,,,,,
,,,,,,,,,,,,348.6,399.5,,,,,
,,,,,,,,,,,,516.2,394.3,,,,,
,,,,,,,,,,,,720.1,389.2,,,,,
,,,,,,,,,,,,720.1,389.2,,,,,
,,,,,,,,,,,,517.8,384.8,,,,,
,,,,,,,,,,,,676.1,392.2,,,,,
,,,,,,,,,,,,695.8,381.2,,,,,
,,,,,,,,,,,,676.1,392.2,,,,,
,,,,,,,,,,,,695.8,381.2,,,,,
,,,,,,,,,,,,514.6,404.6,,,,,
,,,,,,,,,,,,707.3,397.9,,,,,
,,,,,,,,,,,,707.3,397.9,,,,,
,,,,,,,,,,,,516.8,403.9,,,,,
,,,,,,,,,,,,690.5,378.7,,,,,
,,,,,,,,,,,,690.5,378.7,,,,,
,,,,,,,,,,,,373.2,424.8,,,,,
,,,,,,,,,,,,292.2,405.9,,,,,
,,,,,,,,,,,,529.2,402.9,,,,,
,,,,,,,,,,,,373.2,424.8,,,,,
,,,,,,,,,,,,292.2,405.9,,,,,
,,,,,,,,,,,,516.7,399.7,,,,,
,,,,,,,,,,,,669.9,383.7,,,,,
,,,,,,,,,,,,701,379.7,,,,,
,,,,,,,,,,,,669.9,383.7,,,,,
,,,,,,,,,,,,701,379.7,,,,,
,,,,,,,,,,,,323.1,446.1,,,,,
,,,,,,,,,,,,655.8,396.7,,,,,
,,,,,,,,,,,,655.8,396.7,,,,,
,,,,,,,,,,,,512.4,392.2,,,,,
,,,,,,,,,,,,352.3,402.2,,,,,
,,,,,,,,,,,,517.1,393.7,,,,,
,,,,,,,,,,,,352.3,402.2,,,,,
,,,,,,,,,,,,514.6,406.8,,,,,
,,,,,,,,,,,,754.4,419.3,,,,,
,,,,,,,,,,,,759.3,399.1,,,,,
,,,,,,,,,,,,504.7,405.4,,,,,
,,,,,,,,,,,,688.2,384.7,,,,,
,,,,,,,,,,,,688.2,384.7,,,,,
,,,,,,,,,,,,516.4,390.5,,,,,
,,,,,,,,,,,,621.5,385.9,,,,,
,,,,,,,,,,,,345.5,395.1,,,,,
,,,,,,,,,,,,345.5,395.1,,,,,
,,,,,,,,,,,,511.2,396.3,,,,,
,,,,,,,,,,,,510.3,396.4,,,,,
,,,,,,,,,,,,374.3,484.6,,,,,
,,,,,,,,,,,,677.7,385.2,,,,,
,,,,,,,,,,,,677.7,385.2,,,,,
,,,,,,,,,,,,510.4,380,,,,,
,,,,,,,,,,,,687,376.5,,,,,
,,,,,,,,,,,,687,376.5,,,,,
,,,,,,,,,,,,519.7,385.7,,,,,
,,,,,,,,,,,,762.1,400.5,,,,,
,,,,,,,,,,,,757.4,414.4,,,,,
,,,,,,,,,,,,520.1,369.9,,,,,
,,,,,,,,,,,,702.9,385.2,,,,,
,,,,,,,,,,,,702.9,385.2,,,,,
,,,,,,,,,,,,508.3,388.7,,,,,
,,,,,,,,,,,,410.4,461.4,,,,,
,,,,,,,,,,,,379.3,454.6,,,,,
,,,,,,,,,,,,345.5,400.4,,,,,
,,,,,,,,,,,,674.5,386.1,,,,,
,,,,,,,,,,,,674.5,386.1,,,,,
,,,,,,,,,,,,345.5,400.4,,,,,
,,,,,,,,,,,,510.1,387.9,,,,,
,,,,,,,,,,,,344.8,379.3,,,,,
,,,,,,,,,,,,344.8,379.3,,,,,
,,,,,,,,,,,,513.9,402.4,,,,,
,,,,,,,,,,,,612.1,398.7,,,,,
,,,,,,,,,,,,698.1,391.6,,,,,
,,,,,,,,,,,,698.1,391.6,,,,,
,,,,,,,,,,,,407.4,415.7,,,,,
,,,,,,,,,,,,529.5,393.8,,,,,
,,,,,,,,,,,,716,392.9,,,,,
,,,,,,,,,,,,716,392.9,,,,,
,,,,,,,,,,,,507.3,389.5,,,,,
,,,,,,,,,,,,681.7,394.4,,,,,
,,,,,,,,,,,,681.7,394.4,,,,,
,,,,,,,,,,,,350.7,396.9,,,,,
,,,,,,,,,,,,520.4,390.7,,,,,
,,,,,,,,,,,,350.7,396.9,,,,,
,,,,,,,,,,,,505.7,409.1,,,,,
,,,,,,,,,,,,745.6,418.2,,,,,
,,,,,,,,,,,,746.6,418.8,,,,,
,,,,,,,,,,,,745.6,418.2,,,,,
,,,,,,,,,,,,746.6,418.8,,,,,
,,,,,,,,,,,,525.2,375.7,,,,,
,,,,,,,,,,,,695.1,378.4,,,,,
,,,,,,,,,,,,695.1,378.4,,,,,
,,,,,,,,,,,,334.1,407.8,,,,,
,,,,,,,,,,,,297.8,373.9,,,,,
,,,,,,,,,,,,334.1,407.8,,,,,
,,,,,,,,,,,,297.8,373.9,,,,,
,,,,,,,,,,,,511.6,406.3,,,,,
,,,,,,,,,,,,509.8,395.5,,,,,
,,,,,,,,,,,,343.6,392.3,,,,,
,,,,,,,,,,,,343.6,392.3,,,,,
,,,,,,,,,,,,296.4,425.7,,,,,
,,,,,,,,,,,,518.8,392.9,,,,,
,,,,,,,,,,,,296.4,425.7,,,,,
,,,,,,,,,,,,518.8,385.4,,,,,
,,,,,,,,,,,,706.3,399.2,,,,,
,,,,,,,,,,,,706.3,399.2,,,,,
,,,,,,,,,,,,513.2,383.7,,,,,
,,,,,,,,,,,,785.8,401.6,,,,,
,,,,,,,,,,,,534,394.2,,,,,
,,,,,,,,,,,,689.5,376.9,,,,,
,,,,,,,,,,,,689.5,376.9,,,,,
,,,,,,,,,,,,520.6,393.4,,,,,
,,,,,,,,,,,,744.9,378.1,,,,,
,,,,,,,,,,,,744.9,378.1,,,,,
,,,,,,,,,,,,483.3,391.6,,,,,
,,,,,,,,,,,,339.4,391.3,,,,,
,,,,,,,,,,,,339.4,391.3,,,,,
,,,,,,,,,,,,517.8,389,,,,,
,,,,,,,,,,,,678.4,389.6,,,,,
,,,,,,,,,,,,678.4,389.6,,,,,
,,,,,,,,,,,,399.1,414.2,,,,,
,,,,,,,,,,,,323.2,413.9,,,,,
,,,,,,,,,,,,521.1,383.1,,,,,
,,,,,,,,,,,,656.8,386.2,,,,,
,,,,,,,,,,,,650.6,411.5,,,,,
,,,,,,,,,,,,656.8,386.2,,,,,
,,,,,,,,,,,,650.6,411.5,,,,,
,,,,,,,,,,,,323.2,413.9,,,,,
,,,,,,,,,,,,509.5,387.2,,,,,
,,,,,,,,,,,,358.6,441.5,,,,,
,,,,,,,,,,,,351.2,410.6,,,,,
,,,,,,,,,,,,519.6,385.4,,,,,
,,,,,,,,,,,,351.2,410.6,,,,,
,,,,,,,,,,,,517.3,393.8,,,,,
,,,,,,,,,,,,367,426.9,,,,,
,,,,,,,,,,,,517.8,364.4,,,,,
,,,,,,,,,,,,673,362.7,,,,,
,,,,,,,,,,,,665.8,416.9,,,,,
,,,,,,,,,,,,673,362.7,,,,,
,,,,,,,,,,,,665.8,416.9,,,,,
,,,,,,,,,,,,367,426.9,,,,,
,,,,,,,,,,,,517,397.8,,,,,
,,,,,,,,,,,,680.5,385.2,,,,,
,,,,,,,,,,,,680.5,385.2,,,,,
,,,,,,,,,,,,356.8,421.5,,,,,
,,,,,,,,,,,,516,386.3,,,,,
,,,,,,,,,,,,356.8,421.5,,,,,
,,,,,,,,,,,,512.1,386,,,,,
,,,,,,,,,,,,350,425.5,,,,,
,,,,,,,,,,,,682,407.2,,,,,
,,,,,,,,,,,,682,407.2,,,,,
,,,,,,,,,,,,350,425.5,,,,,
,,,,,,,,,,,,511.6,397.6,,,,,
,,,,,,,,,,,,714.3,416.2,,,,,
,,,,,,,,,,,,714.3,416.2,,,,,
,,,,,,,,,,,,518.1,354.8,,,,,
,,,,,,,,,,,,667.3,345.6,,,,,
,,,,,,,,,,,,688.6,329.1,,,,,
,,,,,,,,,,,,667.3,345.6,,,,,
,,,,,,,,,,,,688.6,329.1,,,,,
,,,,,,,,,,,,332.9,410.4,,,,,
,,,,,,,,,,,,332.9,410.4,,,,,
,,,,,,,,,,,,495.8,376.3,,,,,
,,,,,,,,,,,,336.6,398,,,,,
,,,,,,,,,,,,336.3,375.5,,,,,
,,,,,,,,,,,,336.6,398,,,,,
,,,,,,,,,,,,336.3,375.5,,,,,
,,,,,,,,,,,,412.5,390.7,,,,,
,,,,,,,,,,,,330.6,340.9,,,,,
,,,,,,,,,,,,321.5,379.8,,,,,
,,,,,,,,,,,,330.6,340.9,,,,,
,,,,,,,,,,,,321.5,379.8,,,,,
,,,,,,,,,,,,521.6,419.9,,,,,
,,,,,,,,,,,,522,420.6,,,,,
,,,,,,,,,,,,502.7,384.1,,,,,
,,,,,,,,,,,,339.1,389.6,,,,,
,,,,,,,,,,,,339.1,389.6,,,,,
,,,,,,,,,,,,518.6,382.7,,,,,
,,,,,,,,,,,,690.9,380.2,,,,,
,,,,,,,,,,,,677.1,349.9,,,,,
,,,,,,,,,,,,692.6,350.9,,,,,
,,,,,,,,,,,,690.9,380.2,,,,,
,,,,,,,,,,,,677.1,349.9,,,,,
,,,,,,,,,,,,692.6,350.9,,,,,
,,,,,,,,,,,,322.6,387.3,,,,,
,,,,,,,,,,,,321.7,409.9,,,,,
,,,,,,,,,,,,322.6,387.3,,,,,
,,,,,,,,,,,,321.7,409.9,,,,,
,,,,,,,,,,,,358.5,406.4,,,,,
,,,,,,,,,,,,243.4,414.6,,,,,
,,,,,,,,,,,,552.1,404,,,,,
,,,,,,,,,,,,751.9,387.3,,,,,
,,,,,,,,,,,,358.5,406.4,,,,,
,,,,,,,,,,,,499.2,372.6,,,,,
,,,,,,,,,,,,329,387.6,,,,,
,,,,,,,,,,,,329,387.6,,,,,
,,,,,,,,,,,,492.5,400.1,,,,,
,,,,,,,,,,,,334.8,392.7,,,,,
,,,,,,,,,,,,334.8,392.7,,,,,
,,,,,,,,,,,,505.3,380,,,,,
,,,,,,,,,,,,731.1,447.9,,,,,
,,,,,,,,,,,,498.1,375.7,,,,,
,,,,,,,,,,,,343.4,388.7,,,,,
,,,,,,,,,,,,343.4,388.7,,,,,
,,,,,,,,,,,,330.1,405.1,,,,,
,,,,,,,,,,,,518.7,430.6,,,,,
,,,,,,,,,,,,330.1,405.1,,,,,
,,,,,,,,,,,,529.6,392.5,,,,,
,,,,,,,,,,,,649,367.7,,,,,
,,,,,,,,,,,,756.5,389.6,,,,,
,,,,,,,,,,,,724.1,332.3,,,,,
,,,,,,,,,,,,649,367.7,,,,,
,,,,,,,,,,,,724.1,332.3,,,,,
,,,,,,,,,,,,498,376.9,,,,,
,,,,,,,,,,,,719.7,371.4,,,,,
,,,,,,,,,,,,686.6,346.7,,,,,
,,,,,,,,,,,,719.7,371.4,,,,,
,,,,,,,,,,,,686.6,346.7,,,,,
,,,,,,,,,,,,508.9,402.4,,,,,
,,,,,,,,,,,,712.7,367.2,,,,,
,,,,,,,,,,,,739.4,362.4,,,,,
,,,,,,,,,,,,712.7,367.2,,,,,
,,,,,,,,,,,,739.4,362.4,,,,,
,,,,,,,,,,,,337.2,394.2,,,,,
,,,,,,,,,,,,402,355.5,,,,,
,,,,,,,,,,,,337.2,394.2,,,,,
,,,,,,,,,,,,452.9,360.2,,,,,
,,,,,,,,,,,,321.4,397.2,,,,,
,,,,,,,,,,,,514.5,373.6,,,,,
,,,,,,,,,,,,321.4,397.2,,,,,
,,,,,,,,,,,,528.7,378.4,,,,,
,,,,,,,,,,,,721.1,387.6,,,,,
,,,,,,,,,,,,740.4,359.6,,,,,
,,,,,,,,,,,,716.7,316.2,,,,,
,,,,,,,,,,,,722.6,332.3,,,,,
,,,,,,,,,,,,721.1,387.6,,,,,
,,,,,,,,,,,,740.4,359.6,,,,,
,,,,,,,,,,,,722.6,332.3,,,,,
,,,,,,,,,,,,732.1,331.1,,,,,
,,,,,,,,,,,,732.1,331.1,,,,,
,,,,,,,,,,,,320,383.6,,,,,
,,,,,,,,,,,,727.7,335.4,,,,,
,,,,,,,,,,,,727.7,335.4,,,,,
,,,,,,,,,,,,320,383.6,,,,,
,,,,,,,,,,,,500,362.7,,,,,
,,,,,,,,,,,,676.9,349.5,,,,,
,,,,,,,,,,,,741.5,343.1,,,,,
,,,,,,,,,,,,676.9,349.5,,,,,
,,,,,,,,,,,,741.5,343.1,,,,,
,,,,,,,,,,,,508.4,357.2,,,,,
,,,,,,,,,,,,742.9,330.2,,,,,
,,,,,,,,,,,,692.1,312.9,,,,,
,,,,,,,,,,,,742.9,330.2,,,,,
,,,,,,,,,,,,530.3,363.9,,,,,
,,,,,,,,,,,,523.6,369.8,,,,,
,,,,,,,,,,,,708.1,346.9,,,,,
,,,,,,,,,,,,715.2,325.3,,,,,
,,,,,,,,,,,,708.1,346.9,,,,,
,,,,,,,,,,,,344.8,338.9,,,,,
,,,,,,,,,,,,265.8,334.5,,,,,
,,,,,,,,,,,,248.2,353.2,,,,,
,,,,,,,,,,,,533.6,354.8,,,,,
,,,,,,,,,,,,709.8,336.1,,,,,
,,,,,,,,,,,,709.8,336.1,,,,,
,,,,,,,,,,,,344.8,338.9,,,,,
,,,,,,,,,,,,549,388.6,,,,,
,,,,,,,,,,,,750.2,311.2,,,,,
,,,,,,,,,,,,795.3,303.1,,,,,
,,,,,,,,,,,,325.1,326.7,,,,,
,,,,,,,,,,,,253.5,328.1,,,,,
,,,,,,,,,,,,195.7,316.9,,,,,
,,,,,,,,,,,,519,378.8,,,,,
,,,,,,,,,,,,704.6,337.9,,,,,
,,,,,,,,,,,,704.6,337.9,,,,,
,,,,,,,,,,,,357.1,374.9,,,,,
,,,,,,,,,,,,528,353.7,,,,,
,,,,,,,,,,,,778.2,311.3,,,,,
,,,,,,,,,,,,809.9,298.2,,,,,
,,,,,,,,,,,,357.1,374.9,,,,,
,,,,,,,,,,,,520.8,385.1,,,,,
,,,,,,,,,,,,666.5,330.4,,,,,
,,,,,,,,,,,,749.9,318.7,,,,,
,,,,,,,,,,,,816.6,289.5,,,,,
,,,,,,,,,,,,666.5,330.4,,,,,
,,,,,,,,,,,,516,376.2,,,,,
,,,,,,,,,,,,793.7,268.6,,,,,
,,,,,,,,,,,,800.2,281.4,,,,,
,,,,,,,,,,,,236.1,299,,,,,
,,,,,,,,,,,,196.2,326,,,,,
,,,,,,,,,,,,533.3,383.5,,,,,
,,,,,,,,,,,,372.8,361.2,,,,,
,,,,,,,,,,,,530.2,357.1,,,,,
,,,,,,,,,,,,988.9,275.7,,,,,
,,,,,,,,,,,,855.1,273.1,,,,,
,,,,,,,,,,,,372.8,361.2,,,,,
,,,,,,,,,,,,257.8,332.2,,,,,
,,,,,,,,,,,,206.1,309.9,,,,,
,,,,,,,,,,,,524.2,369.8,,,,,
,,,,,,,,,,,,716.3,365.4,,,,,
,,,,,,,,,,,,716.3,365.4,,,,,
,,,,,,,,,,,,202.1,320.1,,,,,
,,,,,,,,,,,,236.9,332.5,,,,,
,,,,,,,,,,,,524.3,379.5,,,,,
,,,,,,,,,,,,322.6,348,,,,,
,,,,,,,,,,,,248.8,329.1,,,,,
,,,,,,,,,,,,514.5,384.5,,,,,
,,,,,,,,,,,,622.1,360.3,,,,,
,,,,,,,,,,,,322.6,348,,,,,
,,,,,,,,,,,,392.6,335.5,,,,,
,,,,,,,,,,,,233.7,319.5,,,,,
,,,,,,,,,,,,162.8,335.6,,,,,
,,,,,,,,,,,,524,366.9,,,,,
,,,,,,,,,,,,699.9,358,,,,,
,,,,,,,,,,,,699.9,358,,,,,
,,,,,,,,,,,,341.1,383.6,,,,,
,,,,,,,,,,,,521.3,376,,,,,
,,,,,,,,,,,,746.8,326.3,,,,,
,,,,,,,,,,,,793.3,332.5,,,,,
,,,,,,,,,,,,341.1,383.6,,,,,
,,,,,,,,,,,,346.5,354.5,,,,,
,,,,,,,,,,,,557.5,329.6,,,,,
,,,,,,,,,,,,753.6,286.8,,,,,
,,,,,,,,,,,,805.8,297.8,,,,,
,,,,,,,,,,,,346.5,354.5,,,,,
,,,,,,,,,,,,308.6,325,,,,,
,,,,,,,,,,,,295.7,336.5,,,,,
,,,,,,,,,,,,540.2,351.4,,,,,
,,,,,,,,,,,,678.5,341.5,,,,,
,,,,,,,,,,,,678.5,341.5,,,,,
,,,,,,,,,,,,295.7,336.5,,,,,
,,,,,,,,,,,,528.2,379,,,,,
,,,,,,,,,,,,854.1,283.4,,,,,
,,,,,,,,,,,,845,263.4,,,,,
,,,,,,,,,,,,412.6,336,,,,,
,,,,,,,,,,,,535.7,355.3,,,,,
,,,,,,,,,,,,829.3,271.9,,,,,
,,,,,,,,,,,,782.8,289.2,,,,,
,,,,,,,,,,,,228.3,335.4,,,,,
,,,,,,,,,,,,234.3,341.6,,,,,
,,,,,,,,,,,,589.8,375.4,,,,,
,,,,,,,,,,,,725.4,332.3,,,,,
,,,,,,,,,,,,725.4,332.3,,,,,
,,,,,,,,,,,,315.4,337,,,,,
,,,,,,,,,,,,258,309.2,,,,,
,,,,,,,,,,,,199.4,321.6,,,,,
,,,,,,,,,,,,520.8,376.4,,,,,
,,,,,,,,,,,,664.3,356.6,,,,,
,,,,,,,,,,,,664.3,356.6,,,,,
,,,,,,,,,,,,315.4,337,,,,,
,,,,,,,,,,,,421.8,383,,,,,
,,,,,,,,,,,,532.9,379.8,,,,,
,,,,,,,,,,,,785.4,289.7,,,,,
,,,,,,,,,,,,765.8,312.4,,,,,
,,,,,,,,,,,,250,398.6,,,,,
,,,,,,,,,,,,215.1,381.5,,,,,
,,,,,,,,,,,,538.6,396.6,,,,,
,,,,,,,,,,,,712.5,353.7,,,,,
,,,,,,,,,,,,712.5,353.7,,,,,
,,,,,,,,,,,,231.1,350.8,,,,,
,,,,,,,,,,,,146.6,340.2,,,,,
,,,,,,,,,,,,182.3,276.5,,,,,
,,,,,,,,,,,,521.8,367,,,,,
,,,,,,,,,,,,360.8,364.6,,,,,
,,,,,,,,,,,,530.3,374.8,,,,,
,,,,,,,,,,,,875.8,290.8,,,,,
,,,,,,,,,,,,843.1,299.8,,,,,
,,,,,,,,,,,,360.8,364.6,,,,,
,,,,,,,,,,,,529,382.5,,,,,
,,,,,,,,,,,,800.2,277.6,,,,,
,,,,,,,,,,,,783.8,310.4,,,,,
,,,,,,,,,,,,767.4,320.9,,,,,
,,,,,,,,,,,,821.5,274.5,,,,,
,,,,,,,,,,,,392.5,368.5,,,,,
,,,,,,,,,,,,342.4,353.8,,,,,
,,,,,,,,,,,,523.2,363.7,,,,,
,,,,,,,,,,,,770.5,318.9,,,,,
,,,,,,,,,,,,342.4,353.8,,,,,
,,,,,,,,,,,,563.2,364,,,,,
,,,,,,,,,,,,720.1,311.5,,,,,
,,,,,,,,,,,,805.2,268,,,,,
,,,,,,,,,,,,537.1,376,,,,,
,,,,,,,,,,,,719.1,300.2,,,,,
,,,,,,,,,,,,787,280.7,,,,,
,,,,,,,,,,,,456.9,375.1,,,,,
,,,,,,,,,,,,340.4,377.6,,,,,
,,,,,,,,,,,,553.9,375.3,,,,,
,,,,,,,,,,,,752.6,307.5,,,,,
,,,,,,,,,,,,780.1,340.4,,,,,
,,,,,,,,,,,,340.4,377.6,,,,,
,,,,,,,,,,,,388.8,370.4,,,,,
,,,,,,,,,,,,340,344.5,,,,,
,,,,,,,,,,,,287.6,348.3,,,,,
,,,,,,,,,,,,559.8,347.3,,,,,
,,,,,,,,,,,,340,344.5,,,,,
,,,,,,,,,,,,287.6,348.3,,,,,
,,,,,,,,,,,,336.3,326.8,,,,,
,,,,,,,,,,,,297.6,326.8,,,,,
,,,,,,,,,,,,232.4,308.5,,,,,
,,,,,,,,,,,,556.3,394.8,,,,,
,,,,,,,,,,,,437.8,376.6,,,,,
,,,,,,,,,,,,345,364.2,,,,,
,,,,,,,,,,,,359.7,345.1,,,,,
,,,,,,,,,,,,537.1,376.1,,,,,
,,,,,,,,,,,,529.9,337.7,,,,,
,,,,,,,,,,,,345,364.2,,,,,
,,,,,,,,,,,,359.7,345.1,,,,,
,,,,,,,,,,,,214.5,314.3,,,,,
,,,,,,,,,,,,525.8,372,,,,,
,,,,,,,,,,,,659.7,352.4,,,,,
,,,,,,,,,,,,659.7,352.4,,,,,
,,,,,,,,,,,,356.7,389.3,,,,,
,,,,,,,,,,,,523.6,389.1,,,,,
,,,,,,,,,,,,896.9,347.4,,,,,
,,,,,,,,,,,,840.5,349.7,,,,,
,,,,,,,,,,,,356.7,389.3,,,,,
,,,,,,,,,,,,365.4,376.7,,,,,
,,,,,,,,,,,,541.4,367.8,,,,,
,,,,,,,,,,,,751,314,,,,,
,,,,,,,,,,,,365.4,376.7,,,,,
,,,,,,,,,,,,175.4,334.8,,,,,
,,,,,,,,,,,,1,0,,,,,
,,,,,,,,,,,,525.2,376.2,,,,,
,,,,,,,,,,,,721.1,354.2,,,,,
,,,,,,,,,,,,721.1,354.2,,,,,
,,,,,,,,,,,,520,364.8,,,,,
,,,,,,,,,,,,743.3,316,,,,,
,,,,,,,,,,,,763.2,299.1,,,,,
,,,,,,,,,,,,353.4,391.8,,,,,
,,,,,,,,,,,,534.9,378.4,,,,,
,,,,,,,,,,,,833.9,308.1,,,,,
,,,,,,,,,,,,785.6,320.2,,,,,
,,,,,,,,,,,,353.4,391.8,,,,,
,,,,,,,,,,,,271.9,346.1,,,,,
,,,,,,,,,,,,243.9,327.8,,,,,
,,,,,,,,,,,,539.8,373,,,,,
,,,,,,,,,,,,711.7,347.5,,,,,
,,,,,,,,,,,,711.7,347.5,,,,,
,,,,,,,,,,,,271.9,354.5,,,,,
,,,,,,,,,,,,277.7,360.4,,,,,
,,,,,,,,,,,,519.4,385.9,,,,,
,,,,,,,,,,,,714,351.8,,,,,
,,,,,,,,,,,,714,351.8,,,,,
,,,,,,,,,,,,277.7,360.4,,,,,
,,,,,,,,,,,,376.8,365.2,,,,,
,,,,,,,,,,,,250.6,372.3,,,,,
,,,,,,,,,,,,535.5,379.8,,,,,
,,,,,,,,,,,,686.1,367.5,,,,,
,,,,,,,,,,,,710.7,352,,,,,
,,,,,,,,,,,,686.1,367.5,,,,,
,,,,,,,,,,,,710.7,352,,,,,
,,,,,,,,,,,,376.8,365.2,,,,,
,,,,,,,,,,,,525.5,390.8,,,,,
,,,,,,,,,,,,744.4,310.1,,,,,
,,,,,,,,,,,,774.7,312,,,,,
,,,,,,,,,,,,529.2,388.8,,,,,
,,,,,,,,,,,,710.6,299.2,,,,,
,,,,,,,,,,,,766,320,,,,,
,,,,,,,,,,,,260.9,366.7,,,,,
,,,,,,,,,,,,538.6,379.2,,,,,
,,,,,,,,,,,,700.6,350.6,,,,,
,,,,,,,,,,,,700.6,350.6,,,,,
,,,,,,,,,,,,381.5,366.5,,,,,
,,,,,,,,,,,,289.7,371.7,,,,,
,,,,,,,,,,,,252.1,391.2,,,,,
,,,,,,,,,,,,535.7,382.9,,,,,
,,,,,,,,,,,,697.9,358.4,,,,,
,,,,,,,,,,,,697.9,358.4,,,,,
,,,,,,,,,,,,381.5,366.5,,,,,
,,,,,,,,,,,,289.7,371.7,,,,,
,,,,,,,,,,,,527.4,355.1,,,,,
,,,,,,,,,,,,861.1,303,,,,,
,,,,,,,,,,,,784.9,316.3,,,,,
,,,,,,,,,,,,789.3,293.8,,,,,
,,,,,,,,,,,,284.3,351.1,,,,,
,,,,,,,,,,,,268.7,340.3,,,,,
,,,,,,,,,,,,252.1,360.8,,,,,
,,,,,,,,,,,,525.5,354.9,,,,,
,,,,,,,,,,,,284.3,351.1,,,,,
,,,,,,,,,,,,506.7,360.8,,,,,
,,,,,,,,,,,,212.5,320.2,,,,,
,,,,,,,,,,,,221.9,345.5,,,,,
,,,,,,,,,,,,334,370,,,,,
,,,,,,,,,,,,525.3,377.1,,,,,
,,,,,,,,,,,,671.9,375.8,,,,,
,,,,,,,,,,,,671.9,375.8,,,,,
,,,,,,,,,,,,334,370,,,,,
,,,,,,,,,,,,532.7,370,,,,,
,,,,,,,,,,,,683.4,360.4,,,,,
,,,,,,,,,,,,683.4,360.4,,,,,
,,,,,,,,,,,,510.3,377.5,,,,,
,,,,,,,,,,,,347.4,381.6,,,,,
,,,,,,,,,,,,609.9,369.4,,,,,
